X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
1336.7689816172667,2367.201410222112,64.4,1,29.584,0.5379999999999999,2.0,-0.412,0.2,0,27.231,0.086,12.7,0.14,0.039,0,188.51080630611898,7.742711280060667
475.41735502125556,1111.1611695455615,175.9,1,24.93,0.013,81.9,-0.0559999999999999,0.006,0,23.827,0.0069999999999999,154.0,0.003,0.018,0,188.49004392765974,7.737792977175726
3038.440806746711,2314.125442318586,180.5,1,24.84,0.013,84.0,-0.02,0.003,0,23.823,0.0069999999999999,159.5,-0.009,0.004,0,188.51865890989657,7.765040275969647
3143.4799666957824,1086.6373263824962,58.4,1,29.706,0.5529999999999999,2.0,0.034,0.11,0,27.877,0.14,7.8,0.053,0.237,0,188.50312270555392,7.772511196219412
817.2960591966057,2134.651195826229,59.2,1,28.925,0.5539999999999999,2.0,-0.376,0.361,0,26.777,0.074,14.6,0.173,0.245,0,188.50515416849652,7.737132785297675
157.36316815972452,260.18663033615087,79.2,1,26.842,0.051,21.2,0.462,0.03,0,27.264,0.085,12.7,-0.5670000000000001,0.526,0,188.47731084449242,7.737903184299312
2640.26699412404,1845.7129276959995,63.2,1,29.57,0.485,2.2,-0.257,0.077,0,27.636,0.113,9.6,0.1159999999999999,0.034,0,188.51052902427017,7.762208559194411
3614.084542800143,2920.282694916411,77.0,1,26.645,0.045,24.1,0.115,0.086,0,27.844,0.1369999999999999,7.9,-0.257,0.03,0,188.5294830054124,7.769487390157896
877.0793581441723,2148.960735111425,42.3,1,28.872,0.509,2.1,0.1159999999999999,0.125,0,26.641,0.065,16.8,0.019,0.01,0,188.50564167155355,7.73783676317196
3023.695343984974,1562.1647131412674,72.7,1,27.048,0.059,18.3,0.071,0.172,0,28.058000000000003,0.161,6.7,-0.113,0.141,0,188.50874421049068,7.7685914732971755
2313.6337030133927,4194.801432399685,60.4,1,29.017,0.3779999999999999,2.9,-0.561,0.076,0,26.325,0.059,18.5,0.322,0.018,0,188.53962872534572,7.746281410064394
