RA,DEC,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
169.98648894711295,13.009759130222402,2275.7712727013036,714.5274535599041,13.4,1,26.909,0.104,10.4,-0.065,0.217,0,26.815,0.142,7.7,-0.004,0.396,0
170.00116297807293,13.013721062819524,3258.5820745706037,1051.659852104899,12.5,1,27.72,0.206,5.3,-0.079,0.015,0,26.349,0.098,11.1,0.032,0.027,0
169.9959458060187,13.00687696342028,2672.922348672071,1253.7997931931616,11.9,1,27.316,0.171,6.4,0.072,0.355,0,26.526,0.115,9.5,0.015,0.415,0
170.0110501621849,13.01906279748754,4028.8367722252456,1122.270953207476,11.2,1,27.532,0.208,5.2,-0.313,0.018,0,26.431,0.114,9.5,-0.039,0.047,0
170.004136592105,13.01699670405056,3562.773870039113,974.4732480530303,10.3,1,27.47,0.193,5.6,-0.197,1.05,2,26.697,0.141,7.7,-0.114,0.986,0
169.99982728400218,13.024553304973784,3650.5445633578906,365.3628226970506,12.1,1,27.74,0.209,5.2,-0.097,0.478,0,26.419,0.104,10.5,-0.236,0.516,0
170.01682809346883,13.007667605903887,3856.577928387309,2024.182588565497,11.8,1,27.563,0.205,5.3,-0.089,0.066,0,26.374,0.11,9.9,-0.161,0.055,0
170.00260294290993,13.012688794170144,3293.020422027318,1168.7219630121774,12.0,1,27.579,0.205,5.3,-0.221,0.008,0,26.406,0.104,10.5,0.044,0.03,0
170.00201316203257,12.997897606906218,2612.992426525681,2029.7190941957438,12.0,1,27.551,0.192,5.6,-0.004,0.204,0,26.329,0.105,10.3,0.1,0.292,0
169.98881438526357,12.992588452557875,1638.8499465899524,1833.6573699388841,12.5,1,27.069,0.132,8.3,-0.014,0.698,0,26.587,0.133,8.2,-0.178,0.994,0
169.99370033331607,13.024866061108753,3328.973310441898,109.97139548981212,12.0,1,27.842,0.214,5.1,-0.008,0.001,2,26.506,0.106,10.3,0.087,0.001,0
169.99954040168365,12.996184932988054,2399.5714957671994,2036.2398443129966,11.8,1,27.611,0.211,5.2,-0.068,0.058,0,26.389,0.108,10.1,0.028,0.048,0
170.00387095213435,13.004619846183763,3011.775051857648,1698.2086937804156,12.3,1,27.301,0.174,6.2,-0.288,1.098,0,26.273,0.104,10.4,-0.242,0.928,0
170.01014853293162,13.00697908793028,3460.2246275423713,1803.0493214012713,11.7,1,27.468,0.176,6.2,-0.0,0.089,2,26.554,0.123,8.8,0.013,0.118,0
169.96002032614012,13.000719383018653,379.61336514095194,220.03044991324037,12.8,1,27.123,0.126,8.6,-0.021,0.017,2,26.64,0.119,9.1,-0.124,0.034,0
170.00137705931337,13.001086533632414,2718.715913324039,1812.4927965342938,11.8,1,27.598,0.21,5.2,0.018,0.122,0,26.377,0.105,10.3,0.104,0.083,0
170.00001665180523,13.024473630393636,3657.485597832587,377.331997174356,12.9,1,27.22,0.134,8.1,-0.119,0.452,0,26.462,0.11,9.8,-0.107,0.676,0
170.01030075111927,13.019940790112209,4025.362087121541,1041.5162834126852,12.2,1,27.414,0.163,6.7,-0.084,0.023,0,26.427,0.109,10.0,-0.014,0.038,0
170.00512336482865,13.00378075521286,3044.1623020176467,1797.531982651359,11.6,1,27.686,0.216,5.0,0.14,0.105,0,26.423,0.109,9.9,-0.128,0.276,0
169.9859783454763,13.006994907098802,2125.371326173458,858.2788302624012,11.1,1,27.23,0.162,6.7,-0.164,0.08,2,26.459,0.123,8.8,-0.178,0.118,2
170.00295290804158,12.999920734485732,2754.5351659935054,1944.4839179736532,10.9,1,27.536,0.218,5.0,-0.023,0.113,2,26.377,0.115,9.4,-0.122,0.207,2
170.0003748101219,13.000397782236535,2632.791486067421,1814.643129772131,11.8,1,27.477,0.184,5.9,0.085,0.12,0,26.421,0.109,10.0,-0.069,0.144,0
170.00408920295854,13.017029624048284,3561.5935968981066,970.693503156367,12.1,1,27.116,0.135,8.1,-0.129,0.943,0,26.561,0.129,8.4,-0.173,1.11,0
169.99875227773484,13.028105910221623,3743.1056542220754,117.64860285266518,11.7,1,27.441,0.154,7.1,-0.046,0.346,0,26.62,0.121,9.0,-0.063,0.461,0
169.97952554257267,13.00688293720437,1760.66839269186,613.6869310659789,12.1,1,27.435,0.171,6.4,-0.196,0.604,0,26.537,0.113,9.6,-0.161,0.496,0
169.97036536618245,12.987510272085828,359.5792352993725,1420.8015891991326,12.0,1,26.985,0.118,9.2,-0.184,0.487,0,26.756,0.15,7.2,-0.359,0.92,0
169.9973284429837,13.02151633713541,3384.024920332712,445.39903123177993,11.8,1,27.66,0.201,5.4,0.053,0.03,0,26.49,0.108,10.1,-0.01,0.016,0
169.9741829998678,13.002586088354201,1268.4449712411795,660.8165505969151,12.7,1,27.37,0.146,7.5,-0.159,0.319,0,26.54,0.113,9.6,0.049,0.31,0
170.000702287845,13.00706235264555,2943.756415927825,1428.446811015877,11.9,1,27.21,0.144,7.5,-0.084,0.162,0,26.619,0.13,8.3,0.002,0.663,0
169.9953793094823,13.027507971126507,3533.639227058755,21.806063274152116,11.5,1,27.689,0.217,5.0,-0.027,0.065,0,26.525,0.11,9.9,-0.05,0.062,0
170.00970528881493,13.007182082340526,3444.672159747589,1773.5413479729373,12.0,1,27.455,0.18,6.0,-0.162,0.057,0,26.402,0.11,9.9,0.089,0.159,0
169.98327789235577,12.99282202257502,1338.1111555166685,1602.6542237004746,10.7,1,26.951,0.128,8.5,-0.136,1.119,0,26.768,0.176,6.2,0.004,1.806,0
169.9829177468336,12.995537721230258,1441.2266679664535,1424.2453875291408,12.4,1,27.327,0.154,7.0,-0.063,0.073,0,26.489,0.114,9.6,0.026,0.211,0
170.01652391595596,13.008957472928698,3895.4450197152487,1935.098232688788,14.0,1,27.498,0.189,5.7,0.009,0.182,0,26.085,0.086,12.6,0.479,0.349,0
170.01080729298727,13.007237978155475,3507.637714048292,1813.4083781979268,12.1,1,27.049,0.128,8.5,-0.061,0.254,0,26.639,0.136,8.0,-0.002,0.312,0
169.99327596228434,13.006024955225895,2487.6695655270837,1200.3443321743557,11.5,1,27.131,0.14,7.8,-0.019,0.367,0,26.717,0.146,7.5,-0.27,0.16,2
169.97091224848592,12.984490455713898,249.2649041657686,1627.23862180111,11.8,1,27.082,0.13,8.4,-0.122,0.28,0,26.802,0.153,7.1,-0.224,0.487,0
170.0008525266562,13.000403869702469,2659.5339245769073,1833.0017746458054,10.4,1,27.377,0.196,5.5,-0.071,0.034,2,26.461,0.13,8.4,0.012,0.018,2
169.99381092877763,13.021796695486627,3203.3168475842367,292.73007010389773,12.5,1,27.543,0.162,6.7,-0.05,0.127,0,26.481,0.107,10.2,-0.12,0.367,0
169.98729740962156,13.014578815939519,2531.910759229517,462.1326379139832,11.7,1,27.56,0.196,5.5,0.089,0.022,0,26.581,0.113,9.6,-0.133,0.02,0
169.98137273325207,12.9843931963435,842.3094728486318,2043.187989899252,8.4,1,26.921,0.173,6.3,-0.038,0.649,2,26.609,0.203,5.3,-0.099,1.051,0
169.9895783675085,13.000080244812533,2018.5164928055697,1411.2330542795276,10.0,1,27.409,0.194,5.6,-0.151,0.151,0,27.112,0.199,5.5,-0.336,0.45,0
169.997664352868,12.996146180986514,2293.4719059379545,1964.9251205943517,11.8,1,27.485,0.178,6.1,-0.164,0.024,0,26.54,0.119,9.1,-0.297,0.025,0
169.9957034914571,13.003090725513871,2492.804880383319,1470.226554401299,11.4,1,27.666,0.214,5.1,-0.217,0.046,0,26.448,0.11,9.9,0.145,0.181,0
170.00626604289937,13.006453464076843,3223.8253889549264,1682.3385661171415,10.7,1,27.543,0.201,5.4,-0.068,0.059,0,26.605,0.129,8.4,0.006,0.085,0
169.99008517026093,13.000707666834389,2074.7584753406622,1393.4039161634066,10.0,1,27.319,0.178,6.1,-0.122,0.388,2,26.738,0.166,6.5,-0.317,0.608,2
169.96920925383284,12.988956489863781,360.9018684624245,1287.3803566369238,11.0,1,27.481,0.187,5.8,-0.182,0.6,0,26.616,0.138,7.9,-0.226,1.452,0
169.97948144940227,13.006891103471082,1758.5681589294732,611.4870873455988,12.2,1,27.319,0.154,7.0,-0.139,0.739,0,26.533,0.116,9.4,-0.157,0.673,0
169.99475751634145,13.012219284743821,2840.891013769572,890.9727274385757,11.7,1,27.589,0.194,5.6,-0.19,1.133,0,26.382,0.107,10.2,-0.156,0.984,0
170.01562281837715,13.006915817917385,3758.0425812822623,2021.8032893692823,10.5,1,27.517,0.203,5.3,-0.011,0.107,2,26.723,0.145,7.5,-0.095,0.206,0
169.98225470613622,13.0070239989891,1919.2822424568292,711.5696173868862,11.5,1,27.105,0.128,8.5,-0.111,0.368,2,27.105,0.185,5.9,-0.266,0.897,0
169.99036798706823,12.99543184115368,1854.2951327677392,1722.1535130869388,11.2,1,27.402,0.175,6.2,-0.038,0.841,2,26.665,0.138,7.9,-0.116,0.693,0
170.00188811270655,12.999192974091422,2663.4004602241016,1946.5842832800945,11.1,1,27.464,0.2,5.4,0.062,0.045,0,26.379,0.121,9.0,-0.01,0.013,0
169.9763755255041,13.001635731625441,1348.9771535913196,802.9167601887414,13.5,1,26.966,0.106,10.2,-0.051,0.391,0,26.666,0.129,8.4,-0.081,0.617,0
169.99411927603447,13.019707103312518,3130.260442263132,426.5816706300023,11.7,1,27.337,0.14,7.7,-0.045,0.334,0,26.749,0.134,8.1,-0.113,0.441,0
169.9857627205435,13.000035401343679,1803.4269517382743,1264.863868761219,11.2,1,27.33,0.159,6.8,-0.088,1.162,0,26.733,0.147,7.4,-0.097,1.285,0
169.97346178585778,12.99195318528861,742.6411848798089,1271.4992923058207,10.8,1,27.158,0.141,7.7,0.023,0.565,0,26.787,0.17,6.4,-0.151,0.505,0
169.98028354587666,13.000193420947477,1503.5586342238507,1041.5302133130585,10.6,1,27.731,0.219,5.0,-0.221,0.474,0,26.592,0.144,7.5,0.038,0.597,0
169.97465733144844,13.011248276424341,1682.6793499580815,166.68675984983128,11.5,1,27.226,0.13,8.3,-0.043,0.228,0,26.911,0.154,7.1,0.014,0.805,0
169.9856222104213,13.00487101592946,2011.3615519511166,970.572074854237,11.1,1,27.758,0.217,5.0,-0.065,0.693,0,26.554,0.118,9.2,-0.016,0.618,0
169.9900712109456,13.010528086551053,2508.0888037958207,808.4799912057102,11.8,1,27.71,0.199,5.5,-0.29,0.001,0,26.532,0.11,9.9,-0.089,0.005,0
169.98981928833095,12.989909413583632,1573.617788834674,2036.2844040732718,10.0,1,27.467,0.197,5.5,-0.271,0.49,0,26.677,0.148,7.4,-0.101,0.427,0
169.98210903276714,13.000890689985193,1637.2873553045001,1071.0275346187927,10.7,1,27.652,0.195,5.6,-0.094,0.043,2,26.727,0.159,6.8,0.086,0.054,0
169.99283908885806,13.025955277851418,3328.457904660375,13.47774445664254,12.3,1,27.386,0.147,7.4,-0.225,0.323,0,26.528,0.114,9.5,-0.133,0.429,0
169.96284687179516,12.9959125269407,319.68237925791453,618.0546040368258,10.6,1,27.333,0.148,7.4,-0.239,0.687,0,27.019,0.185,5.9,-0.091,1.718,0
169.98615995279448,13.008468335137293,2200.590835077119,778.0536909234561,11.1,1,27.564,0.183,5.9,-0.193,1.565,0,26.714,0.137,8.0,-0.224,0.653,0
170.0038914948211,13.00947637945505,3224.6102162814445,1409.3865130807076,11.7,1,27.197,0.141,7.7,-0.189,0.282,0,26.583,0.127,8.5,-0.184,0.531,0
170.01404727749642,13.008630248768101,3745.6227588319744,1857.374172024971,10.9,1,27.508,0.198,5.5,0.107,0.022,0,26.509,0.122,8.9,-0.018,0.064,0
169.9968749318484,13.011559240746388,2928.8724360419187,1012.3642578320581,11.8,1,27.463,0.171,6.3,-0.117,0.114,0,26.507,0.111,9.8,0.029,0.07,0
169.97746425308475,12.993040182805547,1019.7208958277571,1362.0618056311948,11.1,1,27.681,0.213,5.1,-0.343,0.001,2,26.554,0.119,9.1,0.017,0.001,0
169.97432796113202,13.012712546231464,1729.2163043054427,67.86300213709198,11.8,1,27.899,0.21,5.2,0.01,0.017,0,26.528,0.107,10.1,0.191,0.009,0
169.98125943773906,12.99884557308725,1497.5949439442772,1160.3924290192917,13.3,1,26.816,0.109,10.0,-0.125,0.135,2,26.568,0.127,8.6,-0.165,0.335,0
169.97756326272835,13.007856722282982,1694.34741441082,479.6961096373971,12.3,1,27.61,0.172,6.3,-0.134,0.005,0,26.478,0.104,10.4,0.009,0.008,0
169.9956810648425,13.000042107933622,2356.5578130435247,1652.1953394682987,12.1,1,27.184,0.14,7.7,-0.117,0.127,0,26.537,0.118,9.2,-0.316,0.176,0
169.9981117412216,12.998959068093487,2443.5213551469355,1812.5843107312367,10.3,1,27.371,0.187,5.8,-0.005,0.125,0,26.799,0.183,5.9,-0.324,0.251,0
169.99651968274566,13.0003809930464,2418.1817686285513,1664.6541796650774,11.3,1,27.63,0.203,5.4,-0.031,0.222,0,26.525,0.116,9.4,-0.014,0.041,0
169.99459324829735,13.006261404712296,2571.0360573114494,1237.6614174043452,11.7,1,27.19,0.136,8.0,0.024,0.002,2,26.728,0.141,7.7,0.13,0.023,2
170.00286818733213,13.009257020115417,3158.775231353029,1382.4586477339112,10.4,1,27.398,0.173,6.3,-0.04,0.437,0,26.668,0.137,7.9,0.084,0.388,2
170.00956084823122,13.020973750366426,4028.9872972988946,952.1421412757953,11.7,1,27.466,0.167,6.5,-0.128,0.01,0,26.546,0.117,9.3,0.006,0.022,0
169.97048026906216,13.009106662824129,1353.07988112284,130.33097162551087,10.7,1,27.481,0.189,5.7,-0.008,0.074,0,26.634,0.121,8.9,-0.196,0.209,0
170.0000970630604,13.017163266818612,3348.6332360459974,807.5954060902396,11.6,1,27.033,0.122,8.9,-0.118,0.696,0,26.938,0.176,6.2,0.005,1.216,0
170.0114111781696,13.01999825009387,4088.337642508856,1081.3933129248019,10.9,1,27.692,0.211,5.1,-0.002,0.187,0,26.575,0.124,8.7,-0.067,0.107,0
169.9746684032825,12.999907649029161,1174.6799753542105,839.6153094704739,11.8,1,27.182,0.136,8.0,-0.195,0.141,0,26.869,0.149,7.3,-0.158,0.19,0
169.9767258826356,13.011479474223341,1808.4797315346923,233.50167067858536,12.1,1,27.255,0.135,8.0,-0.059,0.3,0,26.679,0.124,8.8,-0.134,0.323,0
170.0082982276311,13.012108582770523,3580.429933442322,1425.3035006636844,11.0,1,27.49,0.182,6.0,-0.005,0.076,0,26.567,0.122,8.9,-0.044,0.097,0
169.96962436944963,13.007794337468951,1246.1166797344292,174.44866100810717,11.4,1,27.783,0.2,5.4,-0.023,0.003,0,26.548,0.113,9.6,-0.053,0.029,0
169.98937023011658,12.99236536166617,1659.9430330893865,1869.0049287066959,10.6,1,27.14,0.164,6.6,-0.095,0.803,0,26.546,0.136,8.0,-0.066,1.35,0
169.99506871879387,13.02229496771869,3293.6727277366704,312.43827481067507,11.1,1,27.637,0.19,5.7,-0.13,0.26,0,26.666,0.124,8.8,-0.194,0.325,0
170.00291321204477,13.013832968773368,3359.500846808688,1113.2252456295407,10.1,1,27.72,0.213,5.1,-0.121,0.245,0,26.792,0.149,7.3,-0.095,0.693,0
170.0129519229517,13.01288380735865,3868.5727635966987,1561.3229632973362,10.8,1,27.582,0.206,5.3,-0.028,0.105,0,26.474,0.119,9.1,-0.178,0.372,0
170.01541209962926,13.008958895611723,3834.589360257062,1891.341446626873,11.4,1,27.336,0.171,6.3,-0.351,0.542,0,26.449,0.124,8.8,-0.17,0.922,0
170.01196830393232,13.009385619929626,3664.2113933036094,1730.7629486222445,10.8,1,27.719,0.218,5.0,0.152,0.067,0,26.498,0.12,9.0,0.04,0.048,0
169.97099405813043,13.008702554502529,1363.872894628634,174.14803027695024,10.5,1,27.785,0.209,5.2,-0.154,0.766,0,26.811,0.143,7.6,0.145,1.279,0
169.9914810957667,13.024500660984025,3191.742442685516,45.28640772563066,11.3,1,27.709,0.197,5.5,0.117,0.069,0,26.595,0.115,9.5,0.052,0.028,0
170.00781854188006,13.013641141050782,3620.1359327116274,1315.8304810585569,11.4,1,27.522,0.175,6.2,-0.155,0.039,0,26.572,0.121,9.0,-0.072,0.256,0
169.98740411708403,13.01765148353141,2671.6983539211883,286.2634321361816,11.3,1,27.827,0.218,5.0,-0.218,0.096,0,26.523,0.109,10.0,0.047,0.057,0
170.01183579163487,13.009896199607274,3678.970189581121,1695.1552089146903,10.3,1,27.636,0.213,5.1,-0.08,0.075,0,26.617,0.133,8.1,0.076,0.096,0
170.01528794831466,13.009673627190121,3858.5479790147942,1843.8144399952432,9.8,1,27.413,0.198,5.5,-0.016,0.07,0,26.779,0.155,7.0,-0.022,0.255,0
170.00696419144916,13.008836431508046,3365.7765024829723,1567.5453315906013,10.4,1,27.373,0.194,5.6,-0.029,0.025,0,26.581,0.126,8.6,0.022,0.144,0
170.01754970619672,13.010096380743645,4000.569038956959,1907.3994736386223,10.9,1,27.383,0.173,6.3,-0.263,0.376,0,26.565,0.13,8.3,-0.102,0.317,0
169.9999956970016,13.024062946589869,3638.825896750849,400.41058243880553,10.5,1,27.674,0.207,5.2,-0.196,0.81,0,26.666,0.13,8.4,-0.058,0.847,0
170.00927283298705,13.01411530184561,3720.1328263573346,1344.5680386714614,10.8,1,27.717,0.216,5.0,-0.195,0.017,0,26.481,0.115,9.4,-0.08,0.065,0
169.98892218440778,13.016213542536901,2692.9174515087598,429.3339055707296,11.3,1,27.785,0.21,5.2,-0.112,0.136,0,26.567,0.111,9.8,-0.214,0.124,0
170.00000838032133,13.024089608216853,3640.655934515797,399.35064203874407,10.0,1,27.574,0.189,5.7,-0.126,0.922,0,26.784,0.146,7.4,0.028,1.021,0
170.00619644865537,13.023251406631125,3942.4980082914635,688.1999777990982,9.5,1,27.543,0.209,5.2,0.112,0.679,2,26.59,0.144,7.5,0.134,1.013,2
169.97872439691196,13.007708516209998,1752.6535068948601,533.6422396586222,11.8,1,27.146,0.125,8.7,-0.042,0.002,0,26.881,0.146,7.5,-0.149,0.004,0
169.9887202236474,13.013545541378821,2565.4289977997296,578.1148249276774,11.3,1,27.869,0.216,5.0,-0.098,0.011,0,26.572,0.113,9.7,-0.127,0.009,0
170.01064586143897,13.00768016791731,3517.926433175428,1780.6604751002249,11.0,1,27.431,0.176,6.2,0.008,0.091,0,26.591,0.127,8.5,-0.066,0.169,0
169.99444724846128,13.000980860361796,2329.6605557826333,1547.5323714457,10.7,1,27.518,0.188,5.8,0.022,0.109,0,26.639,0.13,8.3,0.06,0.131,2
169.95901931369835,13.000661266500074,319.60820660994807,184.45312121282,11.2,1,27.475,0.166,6.5,0.022,0.079,0,26.68,0.125,8.7,-0.029,0.021,0
169.99845367206655,13.018475793259023,3315.033609248389,666.7848524189209,10.4,1,27.77,0.213,5.1,0.036,0.024,0,26.761,0.137,7.9,0.034,0.172,0
170.0008932454503,13.027830744136903,3848.07671427815,216.41152761346385,9.9,1,27.643,0.207,5.2,-0.023,0.003,0,26.75,0.144,7.6,-0.036,0.003,2
169.95989696870765,12.997642377794682,230.56545986643488,399.11949508647,9.6,1,27.507,0.185,5.9,0.032,0.249,2,26.966,0.182,6.0,0.029,0.236,2
169.96953334778638,12.98148511675003,27.730499317998998,1758.5412101831728,10.4,1,27.206,0.148,7.3,-0.046,0.186,0,27.026,0.201,5.4,0.016,1.205,0
169.98492786767474,13.01334678519929,2346.83986846614,442.4549544196845,9.7,1,27.32,0.162,6.7,0.098,0.548,0,27.223,0.206,5.3,0.025,0.969,0
169.98105477438682,13.007385885213806,1868.425752754372,643.4243800488347,10.1,1,27.187,0.149,7.3,-0.013,0.279,0,27.125,0.187,5.8,0.077,0.331,0
169.9811027742515,12.997106466394195,1410.2058031906956,1258.7764413264063,10.6,1,27.569,0.209,5.2,0.142,0.001,0,26.584,0.118,9.2,-0.083,0.014,0
169.98958331527336,12.994858864118529,1784.5716626268404,1726.0936391185796,10.2,1,27.421,0.176,6.2,-0.118,0.575,0,26.797,0.157,6.9,-0.086,0.631,0
170.00047254741978,13.027376044517663,3805.8550411826536,226.48109860451126,10.6,1,27.758,0.217,5.0,0.055,0.06,0,26.621,0.119,9.1,-0.007,0.03,0
169.99996324181566,13.024350879499636,3649.335449110355,382.4017087761237,10.1,1,27.562,0.186,5.8,-0.203,1.157,0,26.663,0.139,7.8,-0.183,1.344,0
169.99990109085195,13.02325917165162,3599.346211386464,443.5379641622315,12.7,1,27.217,0.132,8.2,-0.306,0.447,0,26.496,0.114,9.5,-0.284,0.74,0
170.00454828083684,13.024950398424266,3924.89799363899,525.2407923975927,10.5,1,27.617,0.197,5.5,-0.11,0.002,2,26.658,0.127,8.6,0.01,0.005,0
169.98807377778127,13.003355729970707,2080.5855771066285,1156.4694664948781,10.8,1,27.364,0.158,6.9,0.065,0.229,0,26.774,0.14,7.7,-0.06,0.119,0
169.9954151933787,13.00912101367664,2741.9274187507262,1099.8395375376792,11.3,1,27.232,0.138,7.9,0.041,0.168,2,26.79,0.142,7.6,-0.039,0.145,0
169.98619772237248,13.000296259608763,1839.4289321929998,1266.2135811141002,9.6,1,27.382,0.183,5.9,-0.158,0.045,0,26.779,0.167,6.5,-0.119,0.254,0
169.98925525618887,12.992632766420233,1665.6021754935084,1848.2462626846109,10.3,1,27.253,0.164,6.6,-0.191,0.813,0,26.743,0.157,6.9,-0.253,1.23,0
169.99888442762574,13.0101206543251,2976.964090496427,1175.7932438957348,9.7,1,27.648,0.212,5.1,0.041,0.056,2,26.938,0.163,6.7,0.021,0.109,0
170.01658720871174,13.013127166879142,4077.760965156183,1689.2633934236212,9.1,1,27.483,0.207,5.2,-0.31,0.133,2,26.647,0.165,6.6,-0.059,0.43,2
170.0082657315678,13.015738736603753,3734.7060631997074,1209.3968480008402,9.7,1,27.567,0.202,5.4,-0.218,0.064,2,26.86,0.159,6.8,-0.162,0.222,0
170.01317161473497,13.011154805715814,3806.3456734014962,1672.6059882732816,10.2,1,27.589,0.194,5.6,-0.179,0.037,0,26.765,0.15,7.3,-0.071,0.186,0
169.96494239625198,12.994114874152096,356.4349167807045,808.0919027845816,10.3,1,27.795,0.217,5.0,0.076,0.022,0,26.664,0.146,7.4,0.009,0.01,0
169.99577490100847,13.025858099951456,3484.8628269320825,132.69903959890695,10.6,1,27.783,0.208,5.2,-0.116,0.112,0,26.684,0.125,8.7,-0.113,0.135,0
169.99182110693255,13.011575193838146,2650.6966994586646,814.7387917945857,10.8,1,27.759,0.208,5.2,-0.059,0.004,0,26.603,0.118,9.2,-0.042,0.006,0
170.013113007831,13.0153469983058,3982.8610337559,1421.7815092061708,9.7,1,27.593,0.204,5.3,0.072,0.025,0,26.816,0.154,7.1,-0.228,0.101,0
169.9843902666713,13.002341088736664,1829.887676391361,1073.3363188237074,10.3,1,27.493,0.184,5.9,0.003,0.299,0,26.74,0.138,7.8,-0.165,0.342,0
169.96576061484626,13.002278478478653,778.2617578410736,350.9296388439582,13.2,1,27.777,0.195,5.6,-0.22,0.398,0,26.34,0.094,11.5,-0.28,0.46,0
170.00447429770657,13.022922976623263,3834.6396424258282,640.5137098182298,10.7,1,27.288,0.147,7.4,-0.117,0.323,0,26.852,0.153,7.1,-0.096,0.601,0
170.00636143326412,13.013766133234638,3545.6984124795244,1251.5851175017413,10.6,1,27.304,0.157,6.9,-0.042,0.07,0,26.68,0.139,7.8,-0.026,0.116,0
169.98625953187258,12.998205913430086,1749.1312834009652,1394.1256675087543,9.1,1,27.589,0.216,5.0,-0.132,0.031,0,27.221,0.209,5.2,-0.189,0.07,0
169.9728083734806,12.996525793689344,915.553524298849,969.8981725810797,9.1,1,27.568,0.196,5.5,-0.124,0.594,0,26.871,0.171,6.4,-0.076,0.359,2
170.00468303417816,13.023834150365476,3884.799786540693,595.4763947053837,10.1,1,27.701,0.217,5.0,0.048,0.177,0,26.633,0.13,8.4,0.092,0.462,0
169.96383076197407,13.002582389076327,682.40148535676,257.6463033764353,10.7,1,27.197,0.127,8.5,-0.067,0.23,0,27.216,0.197,5.5,-0.031,0.281,0
170.01121722763753,13.013240030796274,3788.9535908066955,1472.34925467937,10.2,1,27.407,0.175,6.2,-0.097,0.021,0,26.777,0.147,7.4,-0.201,0.025,0
170.01013799425957,13.015682181912462,3834.645609622351,1285.7812723283387,10.2,1,27.739,0.216,5.0,-0.407,0.043,0,26.597,0.127,8.5,-0.054,0.163,0
169.9970027607167,13.004399112648803,2622.490213891928,1442.7876425813572,9.9,1,27.629,0.198,5.5,0.002,0.356,2,26.949,0.169,6.4,-0.141,0.56,0
170.0045954227049,13.000551600824142,2873.2329216468283,1970.9315228840553,9.9,1,27.53,0.217,5.0,-0.06,0.015,0,26.647,0.133,8.2,0.043,0.097,0
169.98200937385866,12.99471439094826,1352.7427774379598,1438.4549418043305,10.5,1,27.623,0.211,5.1,0.115,0.004,0,26.611,0.126,8.6,-0.014,0.003,0
169.98315763162267,12.99634552426078,1491.2871239426631,1384.89769877605,10.8,1,27.268,0.142,7.6,-0.12,0.384,0,26.877,0.165,6.6,-0.21,0.966,2
