X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
226.71571050842988,1445.4986451095388,30.3,1,29.088,0.477,2.3,0.042,0.093,0,25.839,0.036,29.9,-0.043,0.011,0,161.7904129409692,11.843586570072928
982.6753039123553,439.7818207675807,31.6,1,26.618,0.057,19.0,-0.13,0.085,0,26.212,0.051,21.2,-0.133,0.107,0,161.79951816179897,11.829607911645772
2223.598866313761,518.3366286116394,34.3,1,26.715,0.06,18.0,-0.037,0.022,0,25.935,0.038,28.9,-0.095,0.096,0,161.79136435713795,11.814373942759374
3894.0581230072703,875.19080299233,22.5,1,27.772,0.155,7.0,0.107,0.017,0,26.97,0.129,8.4,0.033,0.492,0,161.77684242642337,11.794613641478854
1208.9135377203322,38.373487236485985,32.8,1,26.331,0.045,24.3,-0.046,0.001,0,26.28,0.049,21.9,-0.03,0.002,0,161.80364136652457,11.824849863894007
1855.4554107140862,1614.6882727904158,30.0,1,28.681,0.319,3.4,-0.217,0.006,0,25.854,0.037,29.6,0.024,0.004,0,161.7788021317761,11.8242923389687
3889.473890347803,563.9066866963323,29.3,1,27.339,0.104,10.4,0.061,0.026,0,26.035,0.046,23.6,-0.0579999999999999,0.005,0,161.78108239443827,11.793113453130347
457.7391780414579,52.02879977337462,29.0,1,26.473000000000003,0.052,20.8,-0.048,0.183,0,26.353,0.055,19.8,-0.109,0.358,0,161.807690631226,11.834241312054358
3583.6052555029983,698.2848636379139,29.7,1,28.624,0.301,3.6,-0.072,0.023,0,25.886,0.037,29.2,0.016,0.01,0,161.7810470701954,11.79776991270917
3815.988834396614,620.1928064379049,31.0,1,27.28,0.1009999999999999,10.8,-0.14,0.006,0,25.866,0.038,28.8,-0.004,0.016,0,161.78074845107466,11.794354914067982
620.6465240615121,1324.2170791280437,31.3,1,26.562,0.0579999999999999,18.7,-0.184,0.349,0,26.052,0.044,24.9,-0.077,0.354,0,161.78977094069407,11.838235488024285
3839.721325286687,1403.019501688903,29.2,1,28.884,0.4,2.7,0.088,0.0069999999999999,0,25.89,0.038,28.9,0.033,0.002,0,161.77005738356505,11.797940687787257
3501.4635362536783,418.10230620612094,19.0,1,29.025,0.467,2.3,-0.079,0.036,0,27.502,0.146,7.4,-0.0409999999999999,0.031,0,161.78532218849503,11.797436494195829
2197.6000334215664,577.1555290805865,32.7,1,26.785,0.064,16.8,-0.063,0.018,0,25.983,0.039,27.8,0.022,0.033,0,161.79072042406182,11.814992007791535
538.718536599392,829.5574014953731,29.7,1,28.398000000000003,0.255,4.3,0.181,0.004,0,25.898000000000003,0.037,29.3,-0.027,0.003,0,161.79681984163022,11.836933850311736
1766.5627419052164,1859.7663166214904,29.7,1,27.593000000000004,0.128,8.5,0.03,0.006,0,25.93,0.039,27.9,-0.021,0.019,0,161.77606623477692,11.82655542951023
860.9022388685207,1919.1719295563353,29.1,1,26.733,0.065,16.7,-0.087,0.04,0,26.13,0.047,23.3,-0.083,0.0279999999999999,0,161.78052284162908,11.838028488769101
3903.1805271321396,1549.678021639579,28.9,1,27.916,0.174,6.3,0.108,0.076,0,25.915,0.039,28.1,0.0,0.045,0,161.76772127634894,11.797840196443564
3621.0935968769604,1535.121587726096,29.0,1,26.518,0.055,19.7,-0.115,0.228,0,26.28,0.052,21.0,-0.085,0.285,0,161.76956917678058,11.801421143981083
3426.8433517038716,935.2581567227904,27.8,1,28.898000000000003,0.3979999999999999,2.7,0.251,0.044,0,25.971,0.04,27.3,-0.021,0.023,0,161.77876103509018,11.800979494739215
3007.8336303895003,717.9798734793055,28.4,1,28.686,0.321,3.4,0.213,0.143,0,25.965,0.039,28.1,-0.055,0.033,0,161.78413232974808,11.805313882650738
1851.354359608414,423.14178740113135,30.8,1,27.196,0.088,12.3,0.001,0.002,0,25.972,0.039,28.1,0.019,0.002,0,161.79478740960246,11.818633562100464
1993.1500834116998,1577.648652168811,25.8,1,27.572,0.127,8.5,-0.071,0.355,0,25.904,0.047,23.3,-0.018,0.109,0,161.77849628984376,11.822388390258856
